"status","message","data__total","data__result__value","data__result__time","data__result__date","data__result__span","data__average","data__location_id","data__commodity_id","data__legend","data__commodity_name","stat__|","stat__|__total","stat__|__nb_data","stat__|__avg"
"","","","7800","February 27, 2011","2011-02-27","58","","","","","","February 27, 2011","7800","1","7800"
"","","","7800","March 6, 2011","2011-03-06","65","","","","","","March 6, 2011","7800","1","7800"
"","","","7800","March 13, 2011","2011-03-13","72","","","","","","March 13, 2011","7800","1","7800"
"","","","7600","March 20, 2011","2011-03-20","79","","","","","","March 20, 2011","7600","1","7600"
"","","","7600","March 27, 2011","2011-03-27","86","","","","","","March 27, 2011","7600","1","7600"
"","","","7600","April 3, 2011","2011-04-03","93","","","","","","April 3, 2011","7600","1","7600"
"","","","7500","April 10, 2011","2011-04-10","100","","","","","","April 10, 2011","7500","1","7500"
"","","","7500","April 17, 2011","2011-04-17","107","","","","","","April 17, 2011","7500","1","7500"
"","","","7300","April 24, 2011","2011-04-24","114","","","","","","April 24, 2011","7300","1","7300"
"","","","7400","May 1, 2011","2011-05-01","121","","","","","","May 1, 2011","7400","1","7400"
"","","","7400","May 8, 2011","2011-05-08","128","","","","","","May 8, 2011","7400","1","7400"
"","","","7400","May 15, 2011","2011-05-15","135","","","","","","May 15, 2011","7400","1","7400"
"","","","7500","May 22, 2011","2011-05-22","142","","","","","","May 22, 2011","7500","1","7500"
"","","","7500","May 29, 2011","2011-05-29","149","","","","","","May 29, 2011","7500","1","7500"
"","","","7500","June 5, 2011","2011-06-05","156","","","","","","June 5, 2011","7500","1","7500"
"","","","7500","June 13, 2011","2011-06-13","164","","","","","","June 13, 2011","7500","1","7500"
"","","","7400","June 20, 2011","2011-06-20","171","","","","","","June 20, 2011","7400","1","7400"
"","","","7300","July 11, 2011","2011-07-11","192","","","","","","July 11, 2011","7300","1","7300"
"","","","8000","July 25, 2011","2011-07-25","206","","","","","","July 25, 2011","8000","1","8000"
"","","","8000","August 8, 2011","2011-08-08","220","","","","","","August 8, 2011","8000","1","8000"
"","","","8000","August 15, 2011","2011-08-15","227","","","","","","August 15, 2011","8000","1","8000"
"","","","8000","August 22, 2011","2011-08-22","234","","","","","","August 22, 2011","8000","1","8000"
"","","","8000","August 29, 2011","2011-08-29","241","","","","","","August 29, 2011","8000","1","8000"
"","","","8000","September 5, 2011","2011-09-05","248","","","","","","September 5, 2011","8000","1","8000"
"","","","8000","September 26, 2011","2011-09-26","269","","","","","","September 26, 2011","8000","1","8000"
"","","","8000","October 3, 2011","2011-10-03","276","","","","","","October 3, 2011","8000","1","8000"
"","","","8000","October 10, 2011","2011-10-10","283","","","","","","October 10, 2011","8000","1","8000"
"","","","8000","October 17, 2011","2011-10-17","290","","","","","","October 17, 2011","8000","1","8000"
"","","","8000","October 24, 2011","2011-10-24","297","","","","","","October 24, 2011","8000","1","8000"
"","","","8000","October 31, 2011","2011-10-31","304","","","","","","October 31, 2011","8000","1","8000"
"","","","8000","November 7, 2011","2011-11-07","311","","","","","","November 7, 2011","8000","1","8000"
"","","","8200","November 14, 2011","2011-11-14","318","","","","","","November 14, 2011","8200","1","8200"
"","","","8200","November 21, 2011","2011-11-21","325","","","","","","November 21, 2011","8200","1","8200"
"","","","8200","November 28, 2011","2011-11-28","332","","","","","","November 28, 2011","8200","1","8200"
"","","","8200","December 5, 2011","2011-12-05","339","","","","","","December 5, 2011","8200","1","8200"
"","","","8300","December 12, 2011","2011-12-12","346","","","","","","December 12, 2011","8300","1","8300"
"","","","8300","December 19, 2011","2011-12-19","353","","","","","","December 19, 2011","8300","1","8300"
"","","","8700","December 26, 2011","2011-12-26","360","","","","","","December 26, 2011","8700","1","8700"
"","","","8800","January 2, 2012","2012-01-02","2","","","","","","January 2, 2012","8800","1","8800"
"","","","8260","January 4, 2012","2012-01-04","4","","","","","","January 4, 2012","8260","1","8260"
"","","","8260","January 5, 2012","2012-01-05","5","","","","","","January 5, 2012","8260","1","8260"
"","","","8260","January 6, 2012","2012-01-06","6","","","","","","January 6, 2012","8260","1","8260"
"","","","8260","January 7, 2012","2012-01-07","7","","","","","","January 7, 2012","8260","1","8260"
"","","","8260","January 8, 2012","2012-01-08","8","","","","","","January 8, 2012","8260","1","8260"
"","","","8350","January 9, 2012","2012-01-09","9","","","","","","January 9, 2012","8350","1","8350"
"","","","8260","January 10, 2012","2012-01-10","10","","","","","","January 10, 2012","8260","1","8260"
"","","","8260","January 11, 2012","2012-01-11","11","","","","","","January 11, 2012","8260","1","8260"
"","","","8300","January 12, 2012","2012-01-12","12","","","","","","January 12, 2012","8300","1","8300"
"","","","8300","January 13, 2012","2012-01-13","13","","","","","","January 13, 2012","8300","1","8300"
"","","","8320","January 14, 2012","2012-01-14","14","","","","","","January 14, 2012","8320","1","8320"
"","","","8320","January 15, 2012","2012-01-15","15","","","","","","January 15, 2012","8320","1","8320"
"","","","8400","January 16, 2012","2012-01-16","16","","","","","","January 16, 2012","8400","1","8400"
"","","","8320","January 17, 2012","2012-01-17","17","","","","","","January 17, 2012","8320","1","8320"
"","","","8320","January 18, 2012","2012-01-18","18","","","","","","January 18, 2012","8320","1","8320"
"","","","8460","January 19, 2012","2012-01-19","19","","","","","","January 19, 2012","8460","1","8460"
"","","","8460","January 20, 2012","2012-01-20","20","","","","","","January 20, 2012","8460","1","8460"
"","","","8460","January 21, 2012","2012-01-21","21","","","","","","January 21, 2012","8460","1","8460"
"","","","8260","January 22, 2012","2012-01-22","22","","","","","","January 22, 2012","8260","1","8260"
"","","","8450","January 23, 2012","2012-01-23","23","","","","","","January 23, 2012","8450","1","8450"
"","","","8340","January 24, 2012","2012-01-24","24","","","","","","January 24, 2012","8340","1","8340"
"","","","8340","January 25, 2012","2012-01-25","25","","","","","","January 25, 2012","8340","1","8340"
"","","","8340","January 26, 2012","2012-01-26","26","","","","","","January 26, 2012","8340","1","8340"
"","","","8420","January 27, 2012","2012-01-27","27","","","","","","January 27, 2012","8420","1","8420"
"","","","8480","January 28, 2012","2012-01-28","28","","","","","","January 28, 2012","8480","1","8480"
"","","","8480","January 29, 2012","2012-01-29","29","","","","","","January 29, 2012","8480","1","8480"
"","","","8583","January 30, 2012","2012-01-30","30","","","","","","January 30, 2012","8583","1","8583"
"","","","8500","January 31, 2012","2012-01-31","31","","","","","","January 31, 2012","8500","1","8500"
"","","","8500","February 1, 2012","2012-02-01","32","","","","","","February 1, 2012","8500","1","8500"
"","","","8560","February 2, 2012","2012-02-02","33","","","","","","February 2, 2012","8560","1","8560"
"","","","8560","February 3, 2012","2012-02-03","34","","","","","","February 3, 2012","8560","1","8560"
"","","","7940","February 4, 2012","2012-02-04","35","","","","","","February 4, 2012","7940","1","7940"
"","","","8480","February 5, 2012","2012-02-05","36","","","","","","February 5, 2012","8480","1","8480"
"","","","8567","February 6, 2012","2012-02-06","37","","","","","","February 6, 2012","8567","1","8567"
"","","","8480","February 7, 2012","2012-02-07","38","","","","","","February 7, 2012","8480","1","8480"
"","","","8480","February 8, 2012","2012-02-08","39","","","","","","February 8, 2012","8480","1","8480"
"","","","8480","February 9, 2012","2012-02-09","40","","","","","","February 9, 2012","8480","1","8480"
"","","","8480","February 10, 2012","2012-02-10","41","","","","","","February 10, 2012","8480","1","8480"
"","","","8480","February 11, 2012","2012-02-11","42","","","","","","February 11, 2012","8480","1","8480"
"","","","8480","February 12, 2012","2012-02-12","43","","","","","","February 12, 2012","8480","1","8480"
"","","","8617","February 13, 2012","2012-02-13","44","","","","","","February 13, 2012","8617","1","8617"
"","","","8480","February 14, 2012","2012-02-14","45","","","","","","February 14, 2012","8480","1","8480"
"","","","8480","February 15, 2012","2012-02-15","46","","","","","","February 15, 2012","8480","1","8480"
"","","","8480","February 16, 2012","2012-02-16","47","","","","","","February 16, 2012","8480","1","8480"
"","","","8460","February 17, 2012","2012-02-17","48","","","","","","February 17, 2012","8460","1","8460"
"","","","8460","February 18, 2012","2012-02-18","49","","","","","","February 18, 2012","8460","1","8460"
"","","","8500","February 19, 2012","2012-02-19","50","","","","","","February 19, 2012","8500","1","8500"
"","","","8633","February 20, 2012","2012-02-20","51","","","","","","February 20, 2012","8633","1","8633"
"","","","8500","February 21, 2012","2012-02-21","52","","","","","","February 21, 2012","8500","1","8500"
"","","","8500","February 22, 2012","2012-02-22","53","","","","","","February 22, 2012","8500","1","8500"
"","","","8500","February 23, 2012","2012-02-23","54","","","","","","February 23, 2012","8500","1","8500"
"","","","8480","February 24, 2012","2012-02-24","55","","","","","","February 24, 2012","8480","1","8480"
"","","","8500","February 25, 2012","2012-02-25","56","","","","","","February 25, 2012","8500","1","8500"
"","","","8500","February 26, 2012","2012-02-26","57","","","","","","February 26, 2012","8500","1","8500"
"","","","8633","February 27, 2012","2012-02-27","58","","","","","","February 27, 2012","8633","1","8633"
"","","","8500","February 28, 2012","2012-02-28","59","","","","","","February 28, 2012","8500","1","8500"
"","","","8500","February 29, 2012","2012-02-29","60","","","","","","February 29, 2012","8500","1","8500"
"","","","8500","March 1, 2012","2012-03-01","61","","","","","","March 1, 2012","8500","1","8500"
"","","","8500","March 2, 2012","2012-03-02","62","","","","","","March 2, 2012","8500","1","8500"
"","","","8500","March 3, 2012","2012-03-03","63","","","","","","March 3, 2012","8500","1","8500"
"","","","8500","March 4, 2012","2012-03-04","64","","","","","","March 4, 2012","8500","1","8500"
"","","","8617","March 5, 2012","2012-03-05","65","","","","","","March 5, 2012","8617","1","8617"
"","","","8500","March 6, 2012","2012-03-06","66","","","","","","March 6, 2012","8500","1","8500"
"","","","8500","March 7, 2012","2012-03-07","67","","","","","","March 7, 2012","8500","1","8500"
"","","","8500","March 8, 2012","2012-03-08","68","","","","","","March 8, 2012","8500","1","8500"
"","","","8500","March 9, 2012","2012-03-09","69","","","","","","March 9, 2012","8500","1","8500"
"","","","8500","March 10, 2012","2012-03-10","70","","","","","","March 10, 2012","8500","1","8500"
"","","","8500","March 11, 2012","2012-03-11","71","","","","","","March 11, 2012","8500","1","8500"
"","","","8583","March 12, 2012","2012-03-12","72","","","","","","March 12, 2012","8583","1","8583"
"","","","8500","March 13, 2012","2012-03-13","73","","","","","","March 13, 2012","8500","1","8500"
"","","","8500","March 14, 2012","2012-03-14","74","","","","","","March 14, 2012","8500","1","8500"
"","","","8500","March 15, 2012","2012-03-15","75","","","","","","March 15, 2012","8500","1","8500"
"","","","8500","March 16, 2012","2012-03-16","76","","","","","","March 16, 2012","8500","1","8500"
"","","","8500","March 17, 2012","2012-03-17","77","","","","","","March 17, 2012","8500","1","8500"
"","","","8500","March 18, 2012","2012-03-18","78","","","","","","March 18, 2012","8500","1","8500"
"","","","8550","March 19, 2012","2012-03-19","79","","","","","","March 19, 2012","8550","1","8550"
"","","","8500","March 20, 2012","2012-03-20","80","","","","","","March 20, 2012","8500","1","8500"
"","","","8000","March 21, 2012","2012-03-21","81","","","","","","March 21, 2012","8000","1","8000"
"","","","8000","March 22, 2012","2012-03-22","82","","","","","","March 22, 2012","8000","1","8000"
"","","","8000","March 23, 2012","2012-03-23","83","","","","","","March 23, 2012","8000","1","8000"
"","","","8000","March 24, 2012","2012-03-24","84","","","","","","March 24, 2012","8000","1","8000"
"","","","8000","March 25, 2012","2012-03-25","85","","","","","","March 25, 2012","8000","1","8000"
"","","","8133","March 26, 2012","2012-03-26","86","","","","","","March 26, 2012","8133","1","8133"
"","","","8000","March 27, 2012","2012-03-27","87","","","","","","March 27, 2012","8000","1","8000"
"","","","7700","March 28, 2012","2012-03-28","88","","","","","","March 28, 2012","7700","1","7700"
"","","","7700","March 29, 2012","2012-03-29","89","","","","","","March 29, 2012","7700","1","7700"
"","","","7700","March 30, 2012","2012-03-30","90","","","","","","March 30, 2012","7700","1","7700"
"","","","7700","March 31, 2012","2012-03-31","91","","","","","","March 31, 2012","7700","1","7700"
"","","","7700","April 1, 2012","2012-04-01","92","","","","","","April 1, 2012","7700","1","7700"
"","","","7833","April 2, 2012","2012-04-02","93","","","","","","April 2, 2012","7833","1","7833"
"","","","7700","April 3, 2012","2012-04-03","94","","","","","","April 3, 2012","7700","1","7700"
"","","","7700","April 4, 2012","2012-04-04","95","","","","","","April 4, 2012","7700","1","7700"
