83000,2019-09-03
83000,2019-09-04
84000,2019-09-05
84000,2019-09-06
84000,2019-09-06
84000,2019-09-06
85833,2019-09-09
85000,2019-09-10
84000,2019-09-11
84000,2019-09-12
80833,2019-09-13
80833,2019-09-13
80833,2019-09-13
73000,2019-09-16
71667,2019-09-17
70000,2019-09-18
70000,2019-09-18
72000,2019-09-20
72000,2019-09-20
72000,2019-09-20
66000,2019-09-23
66000,2019-09-23
66000,2019-09-23
66000,2019-09-23
61250,2019-09-27
61250,2019-09-27
61250,2019-09-27
60000,2019-09-30
60000,2019-10-01
60000,2019-10-02
60000,2019-10-03
60000,2019-10-03
60000,2019-10-03
60000,2019-10-03
60000,2019-10-03
62000,2019-10-08
62000,2019-10-08
62000,2019-10-08
62000,2019-10-08
62000,2019-10-08
58000,2019-10-13
58000,2019-10-13
58000,2019-10-13
60000,2019-10-16
56000,2019-10-17
56000,2019-10-17
56000,2019-10-17
58000,2019-10-20
58000,2019-10-20
58000,2019-10-20
58000,2019-10-20
58000,2019-10-20
58000,2019-10-20
58000,2019-10-20
54000,2019-10-27
54000,2019-10-27
54000,2019-10-29
54000,2019-10-29
46000,2019-10-31
46000,2019-10-31
46000,2019-10-31
45000,2019-11-03
47000,2019-11-04
46000,2019-11-05
42000,2019-11-06
44000,2019-11-07
44000,2019-11-07
44000,2019-11-07
44000,2019-11-10
46000,2019-11-11
50000,2019-11-12
49000,2019-11-13
45000,2019-11-14
45000,2019-11-14
45000,2019-11-14
38000,2019-11-17
38000,2019-11-18
50000,2019-11-19
50000,2019-11-19
50000,2019-11-19
50000,2019-11-19
50000,2019-11-19
50000,2019-11-19
50000,2019-11-19
50000,2019-11-19
40000,2019-11-27
40000,2019-11-28
40000,2019-11-28
40000,2019-11-28
40000,2019-12-01
40000,2019-12-02
40000,2019-12-03
32000,2019-12-04
32000,2019-12-04
32000,2019-12-04
32000,2019-12-04
42000,2019-12-08
42000,2019-12-08
42000,2019-12-08
42000,2019-12-08
42000,2019-12-08
42000,2019-12-08
42000,2019-12-08
43000,2019-12-15
44000,2019-12-16
44000,2019-12-16
47000,2019-12-18
47000,2019-12-18
47000,2019-12-18
47000,2019-12-18
47000,2019-12-18
47000,2019-12-18
47000,2019-12-18
47000,2019-12-18
47000,2019-12-18
47000,2019-12-18
47000,2019-12-18
51000,2019-12-29
51000,2019-12-30
51000,2019-12-30
51000,2020-01-01
44000,2020-01-02
44000,2020-01-02
44000,2020-01-02
45000,2020-01-05
54000,2020-01-06
54000,2020-01-06
52000,2020-01-08
57000,2020-01-09
57000,2020-01-09
57000,2020-01-09
57000,2020-01-09
57000,2020-01-09
72000,2020-01-14
72500,2020-01-15
76000,2020-01-16
76000,2020-01-16
76000,2020-01-16
76000,2020-01-16
94000,2020-01-20
82000,2020-01-21
94000,2020-01-22
90000,2020-01-23
90000,2020-01-23
90000,2020-01-23
86000,2020-01-26
90000,2020-01-27
90000,2020-01-27
94000,2020-01-29
80000,2020-01-30
80000,2020-01-30
80000,2020-01-30
63200,2020-02-02
94000,2020-02-03
94000,2020-02-03
94000,2020-02-05
94000,2020-02-05
94000,2020-02-05
94000,2020-02-05
94000,2020-02-05
94000,2020-02-05
94000,2020-02-05
94000,2020-02-05
81000,2020-02-13
81000,2020-02-13
81000,2020-02-13
81000,2020-02-13
81000,2020-02-13
81000,2020-02-13
51000,2020-02-19
53000,2020-02-20
53000,2020-02-20
53000,2020-02-20
56000,2020-02-23
54000,2020-02-24
54000,2020-02-24
54000,2020-02-24
52000,2020-02-27
52000,2020-02-27
52000,2020-02-27
52000,2020-02-27
46000,2020-03-02
48000,2020-03-03
39000,2020-03-04
50000,2020-03-05
50000,2020-03-05
50000,2020-03-05
43000,2020-03-08
